,OTU1,OTU2,WEIGHT
531,f9bc69fb2320390efc1c872bc9490d92,OTU10,1
532,f9bc69fb2320390efc1c872bc9490d92,OTU12,1
533,f9bc69fb2320390efc1c872bc9490d92,OTU161,1
534,f9bc69fb2320390efc1c872bc9490d92,OTU18,1
537,07fc6cc273d8bf4b36191e8cabe3a090,OTU149,1
580,eb65b93b5a7ef9f762ba4dfa14ac4794,OTU113,1
581,eb65b93b5a7ef9f762ba4dfa14ac4794,OTU18,1
582,eb65b93b5a7ef9f762ba4dfa14ac4794,OTU1812,1
583,eb65b93b5a7ef9f762ba4dfa14ac4794,OTU185,1
584,eb65b93b5a7ef9f762ba4dfa14ac4794,OTU232,1
585,eb65b93b5a7ef9f762ba4dfa14ac4794,OTU55,1
609,e0b226f479feccc916025c6264dc907d,OTU10,1
610,e0b226f479feccc916025c6264dc907d,OTU18,1
611,e0b226f479feccc916025c6264dc907d,OTU52,1
612,e0b226f479feccc916025c6264dc907d,OTU87,1
635,bde433cdb31d310e262d7f21bb9455ad,OTU212,1
636,bde433cdb31d310e262d7f21bb9455ad,OTU220,1
637,bde433cdb31d310e262d7f21bb9455ad,OTU283,1
638,bde433cdb31d310e262d7f21bb9455ad,OTU55,1
639,bde433cdb31d310e262d7f21bb9455ad,OTU74,1
643,ee873611e0c844309fae4d3f3c041767,OTU39,1
654,0b56e21e65fe1dbabc5a868b1294bdb4,OTU10,1
655,0b56e21e65fe1dbabc5a868b1294bdb4,OTU105,1
656,0b56e21e65fe1dbabc5a868b1294bdb4,OTU18,1
657,0b56e21e65fe1dbabc5a868b1294bdb4,OTU1812,1
658,0b56e21e65fe1dbabc5a868b1294bdb4,OTU52,1
665,30e7acb37b2024735a6bde132337547b,OTU1,1
666,30e7acb37b2024735a6bde132337547b,OTU23,1
679,fc76b8bb39a352f7fd12a7ce4ef34cb5,OTU245,1
680,fc76b8bb39a352f7fd12a7ce4ef34cb5,OTU52,1
682,6e4adc6b17c7e41d49f2a3f35939c47a,OTU149,1
683,6e4adc6b17c7e41d49f2a3f35939c47a,OTU245,1
701,3e8331bf385df41ef183deba94ae5146,OTU161,1
702,3e8331bf385df41ef183deba94ae5146,OTU215,1
703,3e8331bf385df41ef183deba94ae5146,OTU41,1
715,5a320a3b1b67dbf0e111947bb65c23d5,OTU12,1
716,5a320a3b1b67dbf0e111947bb65c23d5,OTU161,1
717,5a320a3b1b67dbf0e111947bb65c23d5,OTU249,1
725,5614a2da6eefd6135cafc1cf6f426b2c,OTU84,1
726,5614a2da6eefd6135cafc1cf6f426b2c,OTU95,1
735,eba235b1a650d26389792d7575529389,OTU161,1
736,eba235b1a650d26389792d7575529389,OTU215,1
737,eba235b1a650d26389792d7575529389,OTU41,1
738,eba235b1a650d26389792d7575529389,OTU75,1
742,5da93b6cd49d77d42ff6dc4da4d3c3e0,OTU18,1
743,5da93b6cd49d77d42ff6dc4da4d3c3e0,OTU1812,1
753,7a8a5d9d8053653f2d24583016936cd3,OTU10,1
754,7a8a5d9d8053653f2d24583016936cd3,OTU12,1
755,7a8a5d9d8053653f2d24583016936cd3,OTU18,1
756,7a8a5d9d8053653f2d24583016936cd3,OTU245,1
779,3610a2f729bc3c804ebec9686e390249,OTU1812,1
780,3610a2f729bc3c804ebec9686e390249,OTU52,1
795,a9d57835ce1de4a32c729b436a0baaf3,OTU52,1
801,8936bf768c53458afa08f2252dfa7a90,OTU245,1
824,2bb011af9120d953473f129b19d5fbd1,OTU161,1
825,2bb011af9120d953473f129b19d5fbd1,OTU18,1
846,7a89ae271a2b825b1b479b2c6be35740,OTU1812,1
853,7add54b3fecf633e06f31290b89ff231,OTU113,1
854,7add54b3fecf633e06f31290b89ff231,OTU185,1
855,7add54b3fecf633e06f31290b89ff231,OTU193,1
856,7add54b3fecf633e06f31290b89ff231,OTU55,1
860,dd1839642b69ac8d7e410c2bf858af9f,OTU18,1
883,98d46d89253595e3272ce98dacf2ecac,OTU58,1
889,0be1fefb6907bdba0e887b3970906a52,OTU258,1
899,7d569b1491cfcf27c5e6b8b6a0f87890,OTU20,1
900,7d569b1491cfcf27c5e6b8b6a0f87890,OTU2094,1
901,7d569b1491cfcf27c5e6b8b6a0f87890,OTU87,1
911,65d14d573ef912cfd83bcb221018ccfb,OTU20,1
914,e1aea782db8e335653217f5d2cc31449,OTU1067,1
915,e1aea782db8e335653217f5d2cc31449,OTU226,1
916,e1aea782db8e335653217f5d2cc31449,OTU39,1
941,a3caf97e3ffae0b993b3f84e2eea2e5d,OTU1812,1
944,c298277dc9098aa9f6d6d7bef599d851,OTU134,1
945,c298277dc9098aa9f6d6d7bef599d851,OTU17,1
946,c298277dc9098aa9f6d6d7bef599d851,OTU246,1
947,c298277dc9098aa9f6d6d7bef599d851,OTU247,1
948,c298277dc9098aa9f6d6d7bef599d851,OTU263,1
949,c298277dc9098aa9f6d6d7bef599d851,OTU28,1
950,c298277dc9098aa9f6d6d7bef599d851,OTU78,1
951,c298277dc9098aa9f6d6d7bef599d851,OTU84,1
960,fae981eefb2d605235b5651c02f00d67,OTU2094,1
961,fae981eefb2d605235b5651c02f00d67,OTU882,1
973,1e7f77bca83d721a6714cae35cd662e7,OTU185,1
986,b131e2c4dbbc66a08a96044576daeef3,OTU113,1
987,b131e2c4dbbc66a08a96044576daeef3,OTU1812,1
988,b131e2c4dbbc66a08a96044576daeef3,OTU185,1
989,b131e2c4dbbc66a08a96044576daeef3,OTU249,1
990,b131e2c4dbbc66a08a96044576daeef3,OTU55,1
991,b131e2c4dbbc66a08a96044576daeef3,OTU74,1
1003,3afe3bff192e0bb73fddd0d2d79110f8,OTU185,1
1004,3afe3bff192e0bb73fddd0d2d79110f8,OTU193,1
1005,3afe3bff192e0bb73fddd0d2d79110f8,OTU232,1
1012,2539e1e5a5a0ea3e487e5a3a38d91dd0,OTU193,1
1013,2539e1e5a5a0ea3e487e5a3a38d91dd0,OTU232,1
1014,2539e1e5a5a0ea3e487e5a3a38d91dd0,OTU60,1
1015,2539e1e5a5a0ea3e487e5a3a38d91dd0,OTU78,1
1016,2539e1e5a5a0ea3e487e5a3a38d91dd0,OTU96,1
1024,db269c369af9cda0ddf9d8934cdf407a,OTU3,1
1027,b4e50bbc5c6a3176b60c8e20fd470950,OTU113,1
1028,b4e50bbc5c6a3176b60c8e20fd470950,OTU1812,1
1029,b4e50bbc5c6a3176b60c8e20fd470950,OTU185,1
1030,3693a4e7f9526480f6376c6883a69480,OTU11,1
1033,f4bcb539b5c64a1114c9606e8b31cd4b,OTU1067,1
1034,f4bcb539b5c64a1114c9606e8b31cd4b,OTU226,1
1035,f4bcb539b5c64a1114c9606e8b31cd4b,OTU234,1
1036,f4bcb539b5c64a1114c9606e8b31cd4b,OTU258,1
1037,f4bcb539b5c64a1114c9606e8b31cd4b,OTU26,1
1038,f4bcb539b5c64a1114c9606e8b31cd4b,OTU39,1
1039,f4bcb539b5c64a1114c9606e8b31cd4b,OTU60,1
1043,1cd19abd1344268e4499a33b2f0fce42,OTU161,1
1052,439d648396657982e68f7d2fa10b6610,OTU81,1
1053,439d648396657982e68f7d2fa10b6610,OTU84,1
1059,92471c59dcb9b1974932c8457a7d1012,OTU113,1
1060,92471c59dcb9b1974932c8457a7d1012,OTU185,1
1061,92471c59dcb9b1974932c8457a7d1012,OTU201,1
1062,92471c59dcb9b1974932c8457a7d1012,OTU7,1
1063,92471c59dcb9b1974932c8457a7d1012,OTU74,1
1067,c320a01f9cb53cb375bad4a390145ac8,OTU347,1
1075,6c369f2ea5af632a315ab8f498b5bffb,OTU185,1
1076,6c369f2ea5af632a315ab8f498b5bffb,OTU193,1
1077,6c369f2ea5af632a315ab8f498b5bffb,OTU232,1
1078,6c369f2ea5af632a315ab8f498b5bffb,OTU249,1
1080,eb12c66cdbf522eff0edd47e864ed637,OTU63,1
1092,ca642a72d22304585c36d29c3b62d610,OTU115,1
1093,ca642a72d22304585c36d29c3b62d610,OTU16,1
1094,ca642a72d22304585c36d29c3b62d610,OTU58,1
1098,6fe8d791a5e398c271cfc09465cd5b56,OTU2094,1
1099,6fe8d791a5e398c271cfc09465cd5b56,OTU83,1
1100,6fe8d791a5e398c271cfc09465cd5b56,OTU87,1
1111,e07ff08c5ee88ce35150249d1767cae5,OTU18,1
1112,83caeb50840686e471e8c598283033d7,OTU193,1
1113,83caeb50840686e471e8c598283033d7,OTU201,1
1114,83caeb50840686e471e8c598283033d7,OTU212,1
1115,83caeb50840686e471e8c598283033d7,OTU220,1
1116,83caeb50840686e471e8c598283033d7,OTU283,1
1117,83caeb50840686e471e8c598283033d7,OTU328,1
1118,83caeb50840686e471e8c598283033d7,OTU41,1
1119,83caeb50840686e471e8c598283033d7,OTU55,1
1120,83caeb50840686e471e8c598283033d7,OTU74,1
1121,df3bb1553b428aadb3e60aa7726bd09c,OTU40,1
1124,ec0290f38c4cba4e526abb2303d3ab62,OTU74,1
1132,ee589d8ed9cde5ca8fde93c4ecf14dd6,OTU1812,1
1133,ee589d8ed9cde5ca8fde93c4ecf14dd6,OTU185,1
1134,ee589d8ed9cde5ca8fde93c4ecf14dd6,OTU249,1
1136,d72bc9e4008e4795a5e402ed2180eea7,OTU26,1
1140,c7365fa3560ede7e5182c0357165242a,OTU185,1
1141,c7365fa3560ede7e5182c0357165242a,OTU193,1
1142,c7365fa3560ede7e5182c0357165242a,OTU232,1
1150,6a976dd01a81eb89bbf0dba29ea4a167,OTU3,1
1154,7208962371e5484aef78f3a077275247,OTU18,1
1155,7208962371e5484aef78f3a077275247,OTU21,1
1156,7208962371e5484aef78f3a077275247,OTU75,1
1159,197d1bccb77514c3ba909806cf00ca64,OTU12,1
1160,197d1bccb77514c3ba909806cf00ca64,OTU52,1
1162,8eb697a4807599351b3cd8672488a2e4,OTU2075,1
1166,284c999f00892c41bee16879639b57b5,OTU275,1
1168,87f37a8dfe82449719f3ef630b41853d,OTU1067,1
1169,87f37a8dfe82449719f3ef630b41853d,OTU193,1
1170,87f37a8dfe82449719f3ef630b41853d,OTU226,1
1171,87f37a8dfe82449719f3ef630b41853d,OTU234,1
1172,87f37a8dfe82449719f3ef630b41853d,OTU249,1
1173,87f37a8dfe82449719f3ef630b41853d,OTU39,1
1178,d67b6b007ce2d39a1afda10dde80fd88,OTU185,1
1179,d67b6b007ce2d39a1afda10dde80fd88,OTU193,1
1180,d67b6b007ce2d39a1afda10dde80fd88,OTU232,1
1182,df8f0a206afcd5a7c5374a3c767c6d05,OTU14,1
1187,f01a5f290ebb5d276a83dc34015870a6,OTU10,1
1188,f01a5f290ebb5d276a83dc34015870a6,OTU18,1
1189,f01a5f290ebb5d276a83dc34015870a6,OTU1812,1
1198,811b1d27861cbd87561a765e713e8d95,OTU84,1
1202,2b9ed9a2f08652de9fade0f180b22e73,OTU161,1
1203,2b9ed9a2f08652de9fade0f180b22e73,OTU18,1
1204,2b9ed9a2f08652de9fade0f180b22e73,OTU1812,1
1208,b6d8aaf84f853d80e58a458e015862a2,OTU1,1
1209,b6d8aaf84f853d80e58a458e015862a2,OTU2075,1
1211,7c034176e4c0b18802f84a6162cbac32,OTU113,1
1212,7c034176e4c0b18802f84a6162cbac32,OTU170,1
1213,7c034176e4c0b18802f84a6162cbac32,OTU1812,1
1214,7c034176e4c0b18802f84a6162cbac32,OTU185,1
1215,7c034176e4c0b18802f84a6162cbac32,OTU232,1
1216,fe363dc35f8f8f630e7f076bab9beb9e,OTU87,1
1217,a84714b2e119a794a34197a141690f87,OTU44,1
1219,69732ebb0431a824840c9ff295fa3005,OTU1067,1
1220,69732ebb0431a824840c9ff295fa3005,OTU211,1
1221,69732ebb0431a824840c9ff295fa3005,OTU226,1
1222,69732ebb0431a824840c9ff295fa3005,OTU232,1
1223,69732ebb0431a824840c9ff295fa3005,OTU234,1
1224,69732ebb0431a824840c9ff295fa3005,OTU26,1
1225,69732ebb0431a824840c9ff295fa3005,OTU323,1
1226,69732ebb0431a824840c9ff295fa3005,OTU39,1
1227,69732ebb0431a824840c9ff295fa3005,OTU60,1
1228,69732ebb0431a824840c9ff295fa3005,OTU96,1
1233,b408c66bb8f44f0cfeac683e63ef40b3,OTU18,1
1235,2f66b2d1e84fdf4b1e14333d4c643269,OTU18,1
1237,4ba50df0b74339a68163971b02bf09ee,OTU20,1
1238,4ba50df0b74339a68163971b02bf09ee,OTU89,1
1240,9290d73ed0e9937551673e36ced04ffc,OTU185,1
1241,633a5143381a2be853afec42b83856c7,OTU102,1
1242,633a5143381a2be853afec42b83856c7,OTU140,1
1243,633a5143381a2be853afec42b83856c7,OTU227,1
1244,633a5143381a2be853afec42b83856c7,OTU298,1
1245,633a5143381a2be853afec42b83856c7,OTU50,1
1246,730399263b3c44dae154ddc8feecf441,OTU52,1
1247,730399263b3c44dae154ddc8feecf441,OTU83,1
1248,9850125501739ee2cdce7385b5966e41,OTU3,1
1249,01f695d0f2a4090aa14c81239ee7c809,OTU132,1
