"","OTU1","OTU2","WEIGHT"
"80","192b7b2d1098dcc58e64cb1ed109cccf","OTU90",1
"81","61cf7fc987dcf102b6f918fa01c7b73f","d8761000a4c10df6fe8c85491e14103b",1
"82","61cf7fc987dcf102b6f918fa01c7b73f","6c369f2ea5af632a315ab8f498b5bffb",1
"83","61cf7fc987dcf102b6f918fa01c7b73f","5b3cd0f239da5afed6119a89de184a0c",1
"84","61cf7fc987dcf102b6f918fa01c7b73f","OTU150",1
"85","07fc6cc273d8bf4b36191e8cabe3a090","ffcb9e0979248b4bc0d2074c8ecf40b3",1
"86","07fc6cc273d8bf4b36191e8cabe3a090","2c727e83bb44502e1bc6e2f47a4d533a",1
"87","07fc6cc273d8bf4b36191e8cabe3a090","f3dff17693fcf5a48ea7c59ae75780ee",1
"88","07fc6cc273d8bf4b36191e8cabe3a090","f2bc3e83cc1efa9255f78892b0f590b6",1
"89","07fc6cc273d8bf4b36191e8cabe3a090","c720c55c8d2bd189e4604673d9c48b34",1
"90","07fc6cc273d8bf4b36191e8cabe3a090","4dd789de56eb68541e50a4fec77109c1",1
"91","07fc6cc273d8bf4b36191e8cabe3a090","b154ef1308e382698ae878e60be28af5",1
"92","07fc6cc273d8bf4b36191e8cabe3a090","b408c66bb8f44f0cfeac683e63ef40b3",1
"93","07fc6cc273d8bf4b36191e8cabe3a090","OTU23",1
"94","58b8e117443bf7c8b7718b9190e4348b","2c727e83bb44502e1bc6e2f47a4d533a",1
"95","58b8e117443bf7c8b7718b9190e4348b","47cd034e51afa82f6f5423ade7e81206",1
"96","58b8e117443bf7c8b7718b9190e4348b","OTU146",1
"97","ffcb9e0979248b4bc0d2074c8ecf40b3","f3dff17693fcf5a48ea7c59ae75780ee",1
"98","ffcb9e0979248b4bc0d2074c8ecf40b3","4dd789de56eb68541e50a4fec77109c1",1
"99","ffcb9e0979248b4bc0d2074c8ecf40b3","c71dd526a00b97511fa0b1e76c83ae2a",1
"100","ffcb9e0979248b4bc0d2074c8ecf40b3","OTU23",1
"101","bde433cdb31d310e262d7f21bb9455ad","OTU122",1
"102","bde433cdb31d310e262d7f21bb9455ad","OTU150",1
"103","bde433cdb31d310e262d7f21bb9455ad","OTU22",1
"104","8e0bc807be0124430f6be554b3b6decf","OTU42",1
"105","354fbb9ef2315ae23717f1cea4eb64df","f064554bcb81b23028ef4659d0ece4df",1
"106","30e7acb37b2024735a6bde132337547b","b6d8aaf84f853d80e58a458e015862a2",1
"107","2c727e83bb44502e1bc6e2f47a4d533a","4b27cfcd245f7ffee8d0f9551260ff53",1
"108","2c727e83bb44502e1bc6e2f47a4d533a","c720c55c8d2bd189e4604673d9c48b34",1
"109","2c727e83bb44502e1bc6e2f47a4d533a","47cd034e51afa82f6f5423ade7e81206",1
"110","2c727e83bb44502e1bc6e2f47a4d533a","9d2d4b5b40670ce94d055e23bd6903f5",1
"111","2c727e83bb44502e1bc6e2f47a4d533a","5b3cd0f239da5afed6119a89de184a0c",1
"112","6f431aeb72d74ec615f6d3d7c844415b","182bf0fe4c1df3b4d65c00b4c00a1c01",1
"113","e4fe1228e51ec88409df5332e0a1c6e0","OTU150",1
"114","512c63340f7b092bf0ad87e9f4e51572","e1aea782db8e335653217f5d2cc31449",1
"115","512c63340f7b092bf0ad87e9f4e51572","2539e1e5a5a0ea3e487e5a3a38d91dd0",1
"116","512c63340f7b092bf0ad87e9f4e51572","87f37a8dfe82449719f3ef630b41853d",1
"117","f3dff17693fcf5a48ea7c59ae75780ee","OTU81",1
"118","cd1dc4908d042de04d57cfc691710ec1","d8761000a4c10df6fe8c85491e14103b",1
"119","2bb011af9120d953473f129b19d5fbd1","OTU23",1
"120","f2bc3e83cc1efa9255f78892b0f590b6","47cd034e51afa82f6f5423ade7e81206",1
"121","f2bc3e83cc1efa9255f78892b0f590b6","9ad502a95b6e6ddf4de579cfa129339c",1
"122","f2bc3e83cc1efa9255f78892b0f590b6","OTU23",1
"123","527bdb7bf2c3eec4f7fe8df0e3c058b6","d8761000a4c10df6fe8c85491e14103b",1
"124","527bdb7bf2c3eec4f7fe8df0e3c058b6","6c369f2ea5af632a315ab8f498b5bffb",1
"125","527bdb7bf2c3eec4f7fe8df0e3c058b6","OTU232",1
"126","e1aea782db8e335653217f5d2cc31449","2539e1e5a5a0ea3e487e5a3a38d91dd0",1
"127","e1aea782db8e335653217f5d2cc31449","87f37a8dfe82449719f3ef630b41853d",1
"128","e1aea782db8e335653217f5d2cc31449","9850125501739ee2cdce7385b5966e41",1
"129","73112b980fcdde07c2958de4630edb4f","69da8984cb86869d7cbb8526bf13df28",1
"130","73112b980fcdde07c2958de4630edb4f","db14b2ac362fbe2d2ad77b4c675f079e",1
"131","73112b980fcdde07c2958de4630edb4f","OTU170",1
"132","d8761000a4c10df6fe8c85491e14103b","6c369f2ea5af632a315ab8f498b5bffb",1
"133","d8761000a4c10df6fe8c85491e14103b","69da8984cb86869d7cbb8526bf13df28",1
"134","d8761000a4c10df6fe8c85491e14103b","e336b7bca667aa7341c88d5eac4a8bce",1
"135","d8761000a4c10df6fe8c85491e14103b","OTU232",1
"136","c720c55c8d2bd189e4604673d9c48b34","182bf0fe4c1df3b4d65c00b4c00a1c01",1
"137","2539e1e5a5a0ea3e487e5a3a38d91dd0","6c369f2ea5af632a315ab8f498b5bffb",1
"138","2539e1e5a5a0ea3e487e5a3a38d91dd0","87f37a8dfe82449719f3ef630b41853d",1
"139","4fe2c3e702f535b154a6444501af9776","a84714b2e119a794a34197a141690f87",1
"140","ef333bad7ef7d7acaa3bbe125b4001ee","6b65c5404b283fa075ca26d3d31f01b9",1
"141","7132c215ecbc5958ec5192a5fc55fd35","OTU66",1
"142","a0dbc70bedad2d55da18380954542f98","6c369f2ea5af632a315ab8f498b5bffb",1
"143","a0dbc70bedad2d55da18380954542f98","83caeb50840686e471e8c598283033d7",1
"144","ba2016c3a2a018069acc96e4e78d1625","OTU46",1
"145","439d648396657982e68f7d2fa10b6610","a84714b2e119a794a34197a141690f87",1
"146","6c369f2ea5af632a315ab8f498b5bffb","69da8984cb86869d7cbb8526bf13df28",1
"147","6c369f2ea5af632a315ab8f498b5bffb","83caeb50840686e471e8c598283033d7",1
"148","6c369f2ea5af632a315ab8f498b5bffb","e336b7bca667aa7341c88d5eac4a8bce",1
"149","6c369f2ea5af632a315ab8f498b5bffb","ad82cabfb9d8602bed504248cd400c77",1
"150","6c369f2ea5af632a315ab8f498b5bffb","5b3cd0f239da5afed6119a89de184a0c",1
"151","6c369f2ea5af632a315ab8f498b5bffb","OTU232",1
"152","69da8984cb86869d7cbb8526bf13df28","e336b7bca667aa7341c88d5eac4a8bce",1
"153","69da8984cb86869d7cbb8526bf13df28","b408c66bb8f44f0cfeac683e63ef40b3",1
"154","69da8984cb86869d7cbb8526bf13df28","OTU15",1
"155","4dd789de56eb68541e50a4fec77109c1","c71dd526a00b97511fa0b1e76c83ae2a",1
"156","4dd789de56eb68541e50a4fec77109c1","OTU23",1
"157","72ecb09d59b6fb01f6fffe723e2407bb","6a976dd01a81eb89bbf0dba29ea4a167",1
"158","72ecb09d59b6fb01f6fffe723e2407bb","47cd034e51afa82f6f5423ade7e81206",1
"159","6a976dd01a81eb89bbf0dba29ea4a167","47cd034e51afa82f6f5423ade7e81206",1
"160","6a976dd01a81eb89bbf0dba29ea4a167","9850125501739ee2cdce7385b5966e41",1
"161","e336b7bca667aa7341c88d5eac4a8bce","db14b2ac362fbe2d2ad77b4c675f079e",1
"162","db14b2ac362fbe2d2ad77b4c675f079e","b408c66bb8f44f0cfeac683e63ef40b3",1
"163","db14b2ac362fbe2d2ad77b4c675f079e","OTU18",1
"164","9157a6ba0b0a359304f76dbfc91685a2","OTU5",1
"165","ad82cabfb9d8602bed504248cd400c77","OTU170",1
"166","e58f2018f73cf9368879a0301673867e","OTU16",1
"167","b408c66bb8f44f0cfeac683e63ef40b3","OTU18",1
"168","b408c66bb8f44f0cfeac683e63ef40b3","OTU21",1
"169","2407a313794794a6fd1f0b361bb6f20d","OTU110",1
"170","633a5143381a2be853afec42b83856c7","OTU107",1
"171","OTU101","OTU46",1
"172","OTU103","OTU94",1
"173","OTU112","OTU142",1
"174","OTU112","OTU37",1
"175","OTU116","OTU137",1
"176","OTU116","OTU32",1
"177","OTU117","OTU48",1
"178","OTU117","OTU70",1
"179","OTU122","OTU150",1
"180","OTU122","OTU22",1
"181","OTU136","OTU56",1
"182","OTU14","OTU17",1
"183","OTU14","OTU28",1
"184","OTU140","OTU171",1
"185","OTU140","OTU75",1
"186","OTU142","OTU37",1
"187","OTU150","OTU22",1
"188","OTU169","OTU90",1
"189","OTU17","OTU28",1
"190","OTU170","OTU232",1
"191","OTU170","OTU97",1
"192","OTU171","OTU75",1
"193","OTU1736","OTU2075",1
"194","OTU1736","OTU2158",1
"195","OTU1736","OTU53",1
"196","OTU18","OTU237",1
"197","OTU18","OTU42",1
"198","OTU19","OTU5",1
"199","OTU2","OTU205",1
"200","OTU2","OTU5",1
"201","OTU20","OTU237",1
"202","OTU2036","OTU38",1
"203","OTU2075","OTU2158",1
"204","OTU2075","OTU53",1
"205","OTU21","OTU55",1
"206","OTU2158","OTU53",1
"207","OTU23","OTU90",1
"208","OTU45","OTU81",1
"209","OTU48","OTU70",1
"210","OTU50","OTU66",1
"211","OTU56","OTU89",1
"212","OTU65","OTU9",1
